"airtableID","title","unique_id","Article title","Document type","Article Date (formatted)","[publication]","publisher","Source page no","Source link","Gale ID","Source access date","rights_holder","[archive]","Excerpt","works","[events]","subjects","Tags","Notes","Permissions","[news item roles]","Complete","person","contributor.name","creator.name","topics-decade","commentaries-link"
"","Sophiatown Style (1982-08-27)","apdp.news.000010","Sophiatown Style","Book Review","1982-08-27","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","p. 928","http://link.galegroup.com/apps/doc/EX1200162121/GDCS?u=linc74325&sid=GDCS&xid=d506a159","GALE|EX1200162121","2019-07-01","[""The Times Literary Supplement Historical Archive,""]","['recPtoWyYeZuupAcO']","Critic Dennis Walder suggests that Lewis Nkosi in Tasks and Masks is ""particularly persuasive on modern African poetry."" Nkosi cites Ranaivo, Rabearivelo, Rabemananjaro as cosmopolitan Malagasy poets; Walder suggests that these poets ""elicit from Nkosi close and sympathetic attention, and a convincing application of his overall argument - announced at the start as an obsessive idea that African writers are 'easily divisible' into two groups: those who see their society as unchanging, like a mask turned perpetually in the artist's hands, 'each time revealing nothing more than what it is, the work of some skillful carver who originally imparted to it its outstanding features'; and those writers who conceive 'of the act of writing as the carrying out of social tasks'."" Walder writes, ""As Nkosi applies this distinction, the remarkably rich and varied literary manifestations of the continent do begin to fall into a kind of order. And its application enables the critic to proceed to the level of insight which relates the different uses of, for example, traditional Malagasy folk poetry - the so-called hain-teny or proverb formula - by the poets concerned, to their respective personal and class positions: Rabearivelo, the 'deracinated' intellectual whose reworking of the hain-teny conceits read like translation; and Ranaivo, the rediscoverer of his own culture who integrates the hain-teny into his work, thus bringing together 'task' and 'mask'."" ","","['recmftk3yyCrDVs0Y', 'recCwfskxExpGfNIC', 'recBuFLFtsuyV5C1H']","[""Drum,"" African Magazine Begins](apdp.event.000017);;;[Defiance Campaign  against Unjust Laws](apdp.event.000019);;;[Sharpeville Massacre](apdp.event.000018)","[""critic"", ""criticism"", ""cosmopolitan""]"," - ","","['recMZd0lS1HSKcE1F', 'recpY5V6vczKDMNxZ', 'recGJCa7JbKNXuMEh', 'rec2lOQ5Urt3lA6nN', 'recAOg6eWOHPKdmY6', 'recLt9THqmcxrNwgY', 'rec9ydZaVv326n20n', 'recgdz4Rs5WaMjrjK', 'rec84kYIGiEpvYrb9']","True","[Ranaivo, Flavien](apdp.person.000909)|Poet;;;[Rabearivelo, Jean-Joseph](apdp.person.000378)|Poet;;;[Rabemananjara, Jacques](apdp.person.000652)|Poet;;;[Lawrence, David Herbert 'D. H.']()|Mentioned Poet;;;[Joyce, James]()|Mentioned Poet;;;[Kafka, Franz]()|Mentioned Poet;;;[Sartre, Jean-Paul]()|Mentioned Poet;;;[Walder, Dennis]()|Critic;;;[Walder, Dennis]()|Article Author;;;[Pound, Ezra]()|Mentioned Poet","[""Ranaivo, Flavien"", ""Rabearivelo, Jean-Joseph"", ""Rabemananjara, Jacques""]","[""Walder, Dennis""]","1980",""
"","Sounding the Sixties--2: The Commonwealth (1965-09-16)","apdp.news.000161","Sounding the Sixties--2: The Commonwealth","Critical Article","1965-09-16","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","p. 786+","http://link.galegroup.com/apps/doc/EX1200337630/GDCS?u=linc74325&sid=GDCS&xid=121db3c3","GALE|EX1200337630","2019-07-01","[""The Times Literary Supplement Historical Archive,""]","['recPtoWyYeZuupAcO']","Derwent May considers the state of the Commonwealth, mostly through its production of literature: ""The emergence of an African literature in English is undoubtedly the most extraordinary and significant development of the past five years...He has, however, been followed by other more discplined and less extravagent writers, of whom Mr. Chinua Achebe is unquestionably the chief; and other countries besides Mr. Tutuola's native Nigeria have made their contributions, the latest being Kenya, in the person of Mr. James Ngugi. Everyone is now conscious of the African writer; in poetry but especially in prose... Wonderful Africa has replaced the West Indies as the centre of interest.""","","","","[""literature"", ""critic"", ""review"", ""identity"", ""emergence""]"," - ","","['recFNMPUYjOCYrEyW', 'recpeLy4Llocsnce4', 'recjhEgITxFHziErs', 'recZxxY6D6YpoFhuN', 'recR9HfI90PhmhMm8', 'recIAfMB6SvU7cafR', 'recULPvxWbR3TAwLc', 'recTCTHGrRhaqrcSu', 'recz1vCoirGj6sEzf', 'recWoC1uq9SK6sJrQ', 'recFQkO2JKaxlCZaQ', 'recu8CznvqspByCVk', 'recoThYRhqnZehbI7', 'recL6ihb5DrOgwWKs', 'recMGoE21qS8N3Oyq', 'recDdqmZjYHEPabei', 'recbCB372oPvdhNZe', 'recHHIRekTPWF7QUE', 'recyEdU3UybgIEu3t']","True","[Achebe, Chinua 'Albert Chinualumogu'](apdp.person.000265)|Poet;;;[Plomer, William](apdp.person.000132)|Poet;;;[Naude, Adele](apdp.person.000695)|Poet;;;[May, Derwent J.]()|Reporter;;;[Tutuola, Amos]()|Writer;;;[Naipaul, V. S.]()|Writer;;;[Lamming, George]()|Writer;;;[Narayan, Rasipuram Krishnaswami Iyer 'R. K.']()|Writer;;;[Jacobson, Dan]()|Writer;;;[Lessing, Doris]()|Writer;;;[Abrahams, Peter]()|Writer;;;[Gordimer, Nadine]()|Writer;;;[Paton, Alan](apdp.person.000391)|Writer;;;[Renault, Mary]()|Writer;;;[Millin, Sarah Gertrude]()|Writer;;;[Rabie, Jan]()|Writer;;;[Krige, Uys](apdp.person.001004)|Writer;;;[wa Thiong'o, Ngugi 'James']()|Writer;;;[Nkosi, Lewis]()|Writer","[""Achebe, Chinua 'Albert Chinualumogu'"", ""Plomer, William"", ""Naude, Adele"", ""Paton, Alan"", ""Krige, Uys""]","","1960",""
"","South Africa:'We quit Olympics if. . .' (1968-02-18)","apdp.news.000455","South Africa:'We quit Olympics if. . .'","News Report","1968-02-18","['recd5QaydfA6Ls4RM']","[""The Sunday Times""]","p. 1","https://link-gale-com.libproxy.unl.edu/apps/doc/FP1802525927/STHA?u=linc74325&sid=bookmark-STHA&xid=cc8cd717","GALE|FP1802525927","2022-01-20","[""The Sunday Times Historical Archive,""]","['rec5hnSzuyYB34qhu']","""South Africa will probably withdraw from the Olympic games in Mexico rather than see the international event collapse in the face of anti-South African moves.""","","","","[""Olympics"", ""boycott""]","","© Times Newspapers Limited.","['recrPfQ3YMybfaRwZ', 'recyr6ZR3GEe5hBH2']","True","[Schirmer, Peter]()|Reporter;;;[Brutus, Dennis Vincent](apdp.person.000779)|Mentioned Poet","[""Brutus, Dennis Vincent""]","","1960",""
"","South African Bard (1957-06-28)","apdp.news.000043","South African Bard","Book Review","1957-06-28","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","p. 398","http://link.galegroup.com/apps/doc/EX1200311563/GDCS?u=linc74325&sid=GDCS&xid=fddbdf01","GALE|EX1200311563","2019-06-27","[""The Times Literary Supplement Historical Archive,""]","['recPtoWyYeZuupAcO']","The critic reviews Francis Carey Slater's new poetry collection. Of Slater's last collection, the critic writes ""The history of his literary achievements, which grew from apparently unpromising circumstances, deepened the interest of the book; the honesty of the writing was evident in the varied quality of the poems. Some of them were old fashioned and derivative...but there were thers of special power."" For this new collection, the critic suggests that Slater's ""poetic character is complex; the romantic, the stoic and the satiric unite in it.""","[The Collected Poems of Francis Carey Slater (1957)](apdp.work.000049)","","","[""criticism"", ""review"", ""collection"", ""romance"", ""satire""]"," - ","","['rec8nM45Lzb2pHOZE', 'reclMCNvgwgrNAVBq', 'recwQhUkolzTxxP0P', 'recVPCvh12jTVSl7p']","True","[Slater, Francis Carey 'F. C.'](apdp.person.001128)|Poet;;;[Campbell, Roy](apdp.person.000514)|Mentioned Poet;;;[Plomer, William](apdp.person.000132)|Mentioned Poet;;;[Blunden, Edmund Charles]()|Critic;;;[Blunden, Edmund Charles]()|Article Author","[""Slater, Francis Carey 'F. C.'"", ""Campbell, Roy"", ""Plomer, William""]","[""Blunden, Edmund Charles""]","1950",""
"","South African Natives (1919-08-24)","apdp.news.000691","South African Natives","Critical Article","1919-08-24","['recd5QaydfA6Ls4RM']","[""The Sunday Times""]","p. 5","https://link-gale-com.libproxy.unl.edu/apps/doc/FP1801949853/GDCS?u=linc74325&sid=bookmark-GDCS&xid=2981dd9e","GALE|FP1801949853","2022-05-09","[""The Sunday Times Historical Archive,""]","['rec5hnSzuyYB34qhu']","""Striking illustrations of the monstrous injustices suffered which the natives of South Africa often have to endure are given in an article in the Edinburgh review for July last year by Mr. W. C. Scully.""","","","","[""apartheid"", ""colonialism"", ""poetry"", ""journal""]","","© Times Newspapers Limited.","['recP2aUz1fFkQM1Oo', 'recOQifhBJuVxIdf1']","True","[Cox, Harold]()|Critic;;;[Scully, William Charles 'W. C.'](apdp.person.001316)|Mentioned Poet","[""Scully, William Charles 'W. C.'""]","","1910",""
"","South African Poet (1947-10-19)","apdp.news.000045","South African Poet","Book Review","1947-10-19","['recd5QaydfA6Ls4RM']","[""The Sunday Times""]","p. 3","https://link.gale.com/apps/doc/FP1801509844/GDCS?u=linc74325&sid=GDCS&xid=62fbe19a","GALE|FP1801509844","2016-12-15","[""The Sunday Times Historical Archive,""]","['rec5hnSzuyYB34qhu']","""This volume gathers examples from the best work of one of the foremost South African poets of today. The quality that strikes one particularly in Mr. Slater's verse is its ability to achieve a quiet subtlety of rhythm: it flows with a varied cadence, without monotony, carefully preventing its metre from stamping, or its rhyme from rinigng, to the disturbance of its subdued harmonies. Its content is chiefly remarkable for its sensitive feeling for the African landscape. Mr. R. C. K. Ensor's brief biographical note of the poet which introduces the book is most useful.""","[Selected Poems of Francis Carey Slater (1947)](apdp.work.000048)","","","[""collection"", ""review"", ""criticism"", ""rhythm"", ""cadence"", ""landscape"", ""nature"", ""biography""]"," - ","© Times Newspapers Limited.","['recOy8CZHvn5Z9sVU', 'recjJW6ue0QkkAKnG']","True","[Slater, Francis Carey 'F. C.'](apdp.person.001128)|Poet;;;[Ensor, Robert Charles Kirkwood 'R. C. K.']()|Writer","[""Slater, Francis Carey 'F. C.'""]","","1940",""
"","South African poet faces the death penalty (1975-11-11)","apdp.news.000090","South African poet faces the death penalty","News Report","1975-11-11","['rec3qJ9cAS12R9eSf']","[""The Times""]","p. 5","https://link.gale.com/apps/doc/CS84508011/GDCS?u=linc74325&sid=GDCS&xid=24d5ea4b","GALE|CS84508011","","[""The Times Digital Archive""]","['recIReHwRKnt2RoPo']","Breyten Breytenbach, the anti-apartheid poet, was sent for trial in the Supreme Court today on charges carrying the death penalty.
Mr Breytenbach, aged 36, is accused under the Terrorism and Anti-Communism Acts of helping to set up an illegal organization to promote armed struggle in South Africa intended to overthrow the white government...
Mr Breytenbach is said to have been involved not only during his latest visit, but during a well-publicized visit in 1973, when he brought his wife. They are not allowed to live together under South African's racial laws.","","['recBuFLFtsuyV5C1H']","[Sharpeville Massacre](apdp.event.000018)","[""apartheid"", ""death"", ""terrorism"", ""overthrow"", ""rebellion"", ""protest"", ""demonstration"", ""trial"", ""prison""]"," - ","© Times Newspapers Limited.","['rec7y4WiEi5zojCVv']","True","[Breytenbach, Breyten](apdp.person.001295)|Poet","[""Breytenbach, Breyten""]","","1970",""
"","South African Poetry. (1909-05-24)","apdp.news.000167","South African Poetry.","Critical Article","1909-05-24","['rec3qJ9cAS12R9eSf']","[""The Times""]","p. 56","https://link.gale.com/apps/doc/CS939718840/GDCS?u=linc74325&sid=GDCS&xid=615d8b98","GALE|CS939718840","","[""The Times Digital Archive""]","['recIReHwRKnt2RoPo']","""The first sight of South Africa makes one feel that here indeed is a land which might well inspire poetry... South Africa thus affords plenty of material for poetry, but has so far produced no more than one poet of any note. Thomas Pringle was actually only six years in South Africa from April 1820 to April 1826, but during that brief period he entered into the spirit of the country and of its people in a way which no other writer has.""","","","","[""landscape"", ""nature"", ""spirit""]","The author critiques poets from South Africa, suggesting that there are few poets of note. He lists some active poets in the period in South Africa.","© Times Newspapers Limited.","['recU5okIfxpipEndq', 'recsmhyjx7s2jjVeA', 'rectlPMIeCpuqksH0', 'recY2jbvzCw6Kr65h', 'rec4xyPE8Bpp1VOpt', 'recpmJ0j44FSeKHVq', 'recfVoaW1dBlmYfKI', 'recf29LuqZBMrkhO0', 'recegS5Ic7U52REQ6', 'recaoA0K6LQ1itaSW', 'recRHqIdXRdn07e3Q', 'recgnJPJELvwmbmMi', 'recqfOXxMN4j09JXa', 'recKcYLUZyIPyZZZR', 'recE4TyW5c1z0Gc8N']","True","[Pringle, Thomas](apdp.person.000168)|Poet;;;[Thomson, William Rodger](apdp.person.000128)|Poet;;;[Dugmore, Henry Hare 'H. H.']()|Poet;;;[Selwyn, W.](apdp.person.000198)|Poet;;;[Watermeyer, E. B.](apdp.person.000449)|Poet;;;[Runcie, John](apdp.person.000597)|Poet;;;[Kolbe, F. C.]()|Poet;;;[Fairlie, A. C.](apdp.person.000710)|Poet;;;[Slater, Francis Carey 'F. C.'](apdp.person.001128)|Poet;;;[Fallaw, Lance]()|Poet;;;[Gibbon, Perceval]()|Poet;;;[Scully, William Charles 'W. C.'](apdp.person.001316)|Poet;;;[Coleridge, Samuel Taylor]()|Mentioned Poet;;;[Florean, Floriel]()|Artist;;;[Somerset, Charles]()|Politician","[""Pringle, Thomas"", ""Thomson, William Rodger"", ""Selwyn, W."", ""Watermeyer, E. B."", ""Runcie, John"", ""Fairlie, A. C."", ""Slater, Francis Carey 'F. C.'"", ""Scully, William Charles 'W. C.'""]","","1900",""
"","South African wins Booker prize (1983-10-27)","apdp.news.000083","South African wins Booker prize","News Report","1983-10-27","['rec3qJ9cAS12R9eSf']","[""The Times""]","p. 1","http://link.galegroup.com/apps/doc/CS17665371/GDCS?u=linc74325&sid=GDCS&xid=628ca550","GALE|CS17665371","2019-06-29","[""The Times Digital Archive""]","['recIReHwRKnt2RoPo']","The Booker McConnell prize for fiction was awarded last night to J. M. Coetzee for Life and Times of Michael K, published by Secker and Warburg... Mr Coetzee wins the prize of 10,000 and considerable prestige for his political novel about South Africa... Mr Coetzee was born in Cape Town in 1940 and educated in South Africa and the United States. Trained as a computer scientist and linguist, he teaches linguistics and American literature at the University of Cape Town.","","['recfETgD6M9JSyYDK', 'recmftk3yyCrDVs0Y', 'recBuFLFtsuyV5C1H']","[Booker McConnell Prize for fiction Award](apdp.event.000016);;;[""Drum,"" African Magazine Begins](apdp.event.000017);;;[Sharpeville Massacre](apdp.event.000018)","[""prize"", ""award"", ""publication"", ""fiction"", ""professor"", ""university"", ""literature""]"," - ","© Times Newspapers Limited.","['recsBR8uE5cnPrSsf', 'recd8mez9CFh256Pt', 'recFieEOOXKIMIuye', 'rec791KUXSt0K3kud', 'rectxvOhgiSc4mX9R', 'recb56kv0lez8i4d9', 'reclf2GoIrW1aweeO']","True","[Coetzee, John Maxwell ' -J. M. '](apdp.person.000744)|Poet;;;[Howard, Philip]()|Reporter;;;[Weldon, Fay]()|Writer;;;[Carter, Angela]()|Writer;;;[Kilmartin, Terence]()|Writer;;;[Porter, Peter]()|Writer;;;[Purves, Libby]()|Reporter","[""Coetzee, John Maxwell ' -J. M. '""]","","1980",""
"","Soyinka says Nigerian gaol was 'no picnic' (1970-06-27)","apdp.news.000147","Soyinka says Nigerian gaol was 'no picnic'","News Report","1970-06-27","['rec3qJ9cAS12R9eSf']","[""The Times""]","p. 5","http://link.galegroup.com/apps/doc/CS85291739/GDCS?u=linc74325&sid=GDCS&xid=36e4ac48","GALE|CS85291739","2019-06-29","[""The Times Digital Archive""]","['recIReHwRKnt2RoPo']","Mr. Wole Soyinka, the Nigerian playwright, poet, and novelist, returned to London yesterday after an absence of three years, two of which he spent in solitary confinement in a Nigerian gaol. He was never charged or tried, but his arrest in August 1967, followed a clandestine visit to what was Biafra during which he trid to persuade Colonel Ojukwu, the secessionist leader, to call off the war. The Federal Government however, asserted that Mr. Soyinka was a Biafran spy... Did he have any hard feelings? Had the iron entered his soul? That was a very large question he said, and smiled. But later he explained: ""In order to function socially, normally, I have to seal the detention off completely for a while.""  .... ","","['rec6EUGd5CWwAC6WP']","[Arrest of Wole Soyinka in August 1967](apdp.event.000044)","[""playwright"", ""solitary"", ""arrest"", ""Biafra"", ""secession"", ""spy"", ""exile""]"," - ","© Times Newspapers Limited.","['recU5WjYpYs5243x3', 'recBnYzuM390btCwW', 'recQCyCTYNkTYdVH3']","True","[Soyinka, Wole](apdp.person.001220)|Poet;;;[Clare, John]()|Reporter;;;[Ojukwu, C. Odumegwu]()|Politician","[""Soyinka, Wole""]","","1970",""
"","Speaking up for the articulate (1993-04-03)","apdp.news.000756","Speaking up for the articulate","Critical Article","1993-04-03","['recd5QaydfA6Ls4RM']","[""The Sunday Times""]","p. 22[S8","https://link-gale-com.libproxy.unl.edu/apps/doc/FP1803280609/GDCS?u=linc74325&sid=bookmark-GDCS&xid=ea1aed38","GALE|FP1803280609","2022-05-21","[""The Sunday Times Historical Archive,""]","['rec5hnSzuyYB34qhu']","""My favourite speakers are Janet Street-Porter, who can put an argument , like no one I know, and Ben Okri, who almost talks in poetry--it is beautiful to listen to.""","","","","[""poetry""]","","© Times Newspapers Limited.","['recpu4AUVG6kAUYgm']","True","[Okri, Ben](apdp.person.000331)|Poet","[""Okri, Ben""]","","1990",""
"","Specialist issues: Literature (1987-11-20)","apdp.news.000173","Specialist issues: Literature","Book Review","1987-11-20","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","p. 1292+","https://link.gale.com/apps/doc/EX1200453233/GDCS?u=linc74325&sid=GDCS&xid=f4820cea","GALE|EX1200453233","2019-12-17","[""The Times Literary Supplement Historical Archive,""]","['recPtoWyYeZuupAcO']","[A review of Research in African Literatures, volume 18.] It may be that there are ""already too many little magazines and academic journals in existence, more than any of us can read or subscribe to, even in our own disciplines"". This is how Sheila Roberts opens a review of a new English-language journal from an Afrikaans university in the spring 1987 issue of Research in African Literatures. The new journal sounds all too supernumerary, indeed. But where else might such a publication be knowledgeably noticed? More important, where else would such a notice be found jostled by reviews of Volume Four of the Unesco General History of Africa, Spracher, Geschichte und Kultur in Afrika (papers of the third conference of African linguists held in Cologne in October 1982) and Monica Wanambisi's Thought and Technique in the Poetry of Okot p'Bitek (1984)? These are only five of the twenty-five reviews which--as is usual in this journal--make up close on half the contents...","","['recmGz2Rfg5q4M3yk']","[Conference of African Linguists](apdp.event.000015)","[""review"", ""critic"", ""literature"", ""essay"", ""research""]","Dennis Walder reviews the academic journal Research in African Literatures: Volume 18. ","","['recPUT9O40NZfv7fa', 'recEptihztHyLhaEU', 'recyakaelymde8WnO', 'rectjd9A4V06sti83', 'recOG16yR84JI6Tz7', 'recJhu2rgA7HSU8Am', 'recEHANNPaOCA4oM3', 'recZoZcxeOzUds0wF', 'recfQsSPoWneFKI5l', 'recEjIjRFustcxYc0', 'recTDKdN0MRqBBB3a', 'recTtf5PHAvRJLEmK', 'recEttIdQ27EWbSwx', 'rec7EWeNX1Y8aqW7k']","True","[P'Bitek, Okot](apdp.person.001284)|Poet;;;[Yali-Manisi, David Livingstone Phakamile 'D. L. P.']()|Mentioned Poet;;;[Achebe, Chinua 'Albert Chinualumogu'](apdp.person.000265)|Mentioned Poet;;;[Walder, Dennis]()|Critic;;;[Walder, Dennis]()|Article Author;;;[Roberts, Sheila]()|Writer;;;[Collins, John H.]()|Academic;;;[Wanambisi, Monica]()|Academic;;;[Coplan, David]()|Writer;;;[Opland, Jeff]()|Academic;;;[Skotnes, Cecil]()|Artist;;;[Attwell, David]()|Academic;;;[Mofolo, Thomas Mokopu]()|Writer;;;[Opata, Damian]()|Writer;;;[Lindfors, Bernth]()|Academic","[""P'Bitek, Okot"", ""Achebe, Chinua 'Albert Chinualumogu'""]","[""Walder, Dennis""]","1980",""
